id,idFinal,replica,Book,Página,Segmento,Atributo,Propuesta,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8
5696,5696_LibroBAC.pdf,0,LibroBAC.pdf,130.0,"Si a las personas las mueve el entusiasmo, son capaces de casi cualquier cosa: ninguna diﬁcultad, ningún obstáculo, ninguna circunstancia adversa podrá detenerlos.",5,Las personas con entusiasmo pueden lograr cualquier meta.,Vivian,5.0,,,,,,,,
5698,5698_LibroBAC.pdf,0,LibroBAC.pdf,130.0,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",5,Sin entusiasmo no se logró nada grande.,Vivian,5.0,,,,,,,,
5704,5704_LibroBAC.pdf,0,LibroBAC.pdf,130.0,"Fe, sencillamente es creer.",5,Fe es creer.,Vivian,5.0,,,,,,,,
5712,5712_LibroBAC.pdf,0,LibroBAC.pdf,130.0,"Muchas, también, parece que creyeran que la facultad de ser feliz es hereditaria, y que apenas pueden hacer nada para cambiar su destino.",5,"También, muchos creen que la felicidad es hereditaria y no pueden cambiar su detino.",Vivian,5.0,,,,,,,,
5714,5714_LibroBAC.pdf,0,LibroBAC.pdf,130.0,Creer en el éxito es una fe que se adquiere.,17,Creer en el éxito es una fe adquirida.,Vivian,17.0,,,,,,,,
5717,5717_LibroBAC.pdf,0,LibroBAC.pdf,130.0,El primero es la duda que se apodera de una persona ante su actuar para conseguir una meta.,17,Primero la duda se apodera de la persona con una meta.,Vivian,17.0,,,,,,,,
5720,5720_LibroBAC.pdf,0,LibroBAC.pdf,130.0,Pueden intervenir otras personas que interponen y desbaratan todos nuestros planes.,5,Pueden intervenir personas y destruir nuestros planes.,Vivian,5.0,,,,,,,,
5726,5726_LibroBAC.pdf,0,LibroBAC.pdf,131.0,"Hay una historia interesante, dice Yager, acerca del violinista estadounidense Fritz Kreisler.",16,Hay una historia interesante sobre el violinista estadounidense Fritz Kreisler.,Vivian,16.0,,,,,,,,
9212,9212_LibroBAC.pdf,0,LibroBAC.pdf,205.0,Metas de largo plazo: Estas son las metas que usted tiene que alcanzar en más de diez años.,17,Las metas a largo plazo. Son las metas a alcanzar en más de diez años.,Vivian,17.0,,,,,,,,
9214,9214_LibroBAC.pdf,0,LibroBAC.pdf,205.0,"Por ejemplo, su jubilación.",1,"Por ejemplo, su pensión.",Vivian,1.0,,,,,,,,
9218,9218_LibroBAC.pdf,0,LibroBAC.pdf,205.0,TODAS las inversiones tienen la posibilidad de aumentar y disminuir en valor.,6,Todas las inversiones pueden aumentar o disminuir en valor.,Vivian,6.0,,,,,,,,
9219,9219_LibroBAC.pdf,0,LibroBAC.pdf,205.0,"Pero cuando usted tiene una variedad de inversiones, usted aumenta la probabilidad de que algunas vayan bien, cuando otras van mal.",5,Cuando tiene una variedad de inversiones aumenta la posibilidad de que algunas vayan bien cuando otras van mal.,Vivian,5.0,,,,,,,,
9224,9224_LibroBAC.pdf,0,LibroBAC.pdf,205.0,Usted empezó el día con $100 dólares en la bolsa.,14,Usted empezó el día con cien dólares en la bolsa.,Vivian,14.0,,,,,,,,
9230,9230_LibroBAC.pdf,0,LibroBAC.pdf,205.0,Seguramente se sorprenderá al ver cuánto usted gasta y hacia dónde va el dinero.,5,Seguramente se sorprenderá al ver cuánto gasta y hacia dónde va el dinero.,Vivian,5.0,,,,,,,,
9234,9234_LibroBAC.pdf,0,LibroBAC.pdf,205.0,"Empiece por las cosas pequeñas, quizás una taza menos de café o trate de llevar su almuerzo al trabajo una vez a la semana.",5,Empiece por las cosas pequeñas.,Vivian,5.0,,,,,,,,
9235,9235_LibroBAC.pdf,0,LibroBAC.pdf,205.0,Solo piense en cuántos ahorros puede acumular si deja de gastar.,5,Piense cuánto puede ahorrar si deja de gastar.,Vivian,5.0,,,,,,,,
9248,9248_LibroBAC.pdf,0,LibroBAC.pdf,207.0,"El ahorro es la diferencia entre la renta (ingreso) y el consumo efectuado por una persona, una familia, una empresa o un país.",16,"El ahorro es la diferencia entre el ingreso y el consumo hecho por una persona, familia, empresa o país.",Vivian,16.0,,,,,,,,
9258,9258_LibroBAC.pdf,0,LibroBAC.pdf,207.0,"El ahorro presenta también varias formas o modalidades, una de ellas es la inversión.",5,Una modalidad de ahorro es la inversión.,Vivian,5.0,,,,,,,,
9260,9260_LibroBAC.pdf,0,LibroBAC.pdf,207.0,"Para invertir se pueden utilizar los ahorros para comprar bonos, acciones, depositar el dinero a plazo o término ﬁjo, comprar inmuebles, iniciar un negocio, etc.",13,"Para invertir se pueden utilizar los ahorros para comprar bonos, acciones, depositar el dinero a plazo o término ﬁjo, comprar inmuebles, iniciar un negocio, etcétera.",Vivian,13.0,,,,,,,,
9265,9265_LibroBAC.pdf,0,LibroBAC.pdf,208.0,"Para ahorrar, es necesario gastar menos de lo que se gana.",17,Para ahorrar es necesario gastar menos de lo recibido.,Vivian,17.0,,,,,,,,
9268,9268_LibroBAC.pdf,0,LibroBAC.pdf,208.0,El primer paso para identiﬁcar las metas para ahorrar es establecer las metas .,6,El primer paso para identificar las metas de ahorro es establecerlas.,Vivian,6.0,,,,,,,,
10004,10004_LibroBAC.pdf,0,LibroBAC.pdf,216.0,"También, se consideran los diversos criterios para hacer una inversión, teniendo en cuenta diferentes enfoques;",12,"También, consideramos diversos criterios para hacer una inversión desde diferentes enfoques.",Vivian,12.0,,,,,,,,
10041,10041_LibroBAC.pdf,0,LibroBAC.pdf,219.0,La tasa de interés es el porcentaje que se aplica a un préstamo o inversión realizada.,17,La tasa de interés es el porcentaje aplicado a un préstamo o inversión realizada.,Vivian,17.0,,,,,,,,
10043,10043_LibroBAC.pdf,0,LibroBAC.pdf,219.0,“La inversión no es una manera de enriquecimiento rápido.,21,La inversión no es una manera de enriquecimiento rápido.,Vivian,21.0,,,,,,,,
10062,10062_LibroBAC.pdf,0,LibroBAC.pdf,220.0,"Por supuesto, que una inversión incrementada puede reinvertirse para lograr mayores utilidades o beneﬁcios.",5,Una inversión incrementada puede reinvertirse para lograr mayores utilidades o beneﬁcios.,Vivian,5.0,,,,,,,,
10071,10071_LibroBAC.pdf,0,LibroBAC.pdf,220.0,"Dentro de esta etapa, asimismo, se incluirá el plan o programa de acción, incluyendo la cartera",5,Dentro de esta etapa se incluye el plan de acción.,Vivian,5.0,,,,,,,,
10079,10079_LibroBAC.pdf,0,LibroBAC.pdf,221.0,Procedamos a explicarlo de modo más amplio.,6,Lo explicamos ampliamente.,Vivian,6.0,,,,,,,,
10084,10084_LibroBAC.pdf,0,LibroBAC.pdf,221.0,2) Hay que respetar los ciclos y sus metas .,6,Debemos respetar los ciclos y las metas.,Vivian,6.0,,,,,,,,
10099,10099_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Según este autor, las personas se convierten en multitud cuando los sentimientos y las ideas de todas las personas al congregarse toman una sola dirección y su personalidad consciente se desvanece en una mente colectiva, sin lugar a dudas transitoria, pero con características claramente deﬁnidas.",15,"SEgún este autor, las personas se convierten en muchedumbre cuando sus sentimientos e ideas toman una sola dirección y su personalidad se pierde en una mente colectiva.",Vivian,15.0,,,,,,,,
10108,10108_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Estas alternativas permiten rendimientos más reducidos, mientras los de plazo deﬁnido consideran pago de intereses.",1,"Estas alternativas permiten ganancias menores, los de plazo definido producen intereses.",Vivian,1.0,,,,,,,,
10116,10116_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Conocer los principales instrumentos ﬁnancieros que te ofrecen los bancos, casas de bolsa y cualquier empresa ﬁnanciera.",17,"Conocer las principales herramientas financieras ofrecidas por los bancos, casas de bolsa y empresas financieras.",Vivian,17.0,,,,,,,,
10316,10316_LibroBAC.pdf,0,LibroBAC.pdf,229.0,¿Qué características tienen los certiﬁcados de depósito?,21,Qué características tienen los certificados de depósitos.,Vivian,21.0,,,,,,,,
10320,10320_LibroBAC.pdf,0,LibroBAC.pdf,229.0,Las principales ventajas con las que cuenta este instrumento de inversión son las siguientes.,17,Las principales ventajas son las siguientes.,Vivian,17.0,,,,,,,,
10322,10322_LibroBAC.pdf,0,LibroBAC.pdf,229.0,Puede hacerse al plazo de vencimiento que el inversionista necesite.,17,Pueden hacerse al plazo requerido por el inversionista.,Vivian,17.0,,,,,,,,
10323,10323_LibroBAC.pdf,0,LibroBAC.pdf,229.0,Es ﬂexible en cuanto a la periodicidad de pago de intereses.,6,Es flexible en la periodicidad de pago de intereses.,Vivian,6.0,,,,,,,,
10326,10326_LibroBAC.pdf,0,LibroBAC.pdf,229.0,Normalmente pagan una tasa de interés más alta que la que se podría obtener en una cuenta de ahorros.,6,Normalmente pagan una tasa de interés más alta que las cuentas de ahorros.,Vivian,6.0,,,,,,,,
10328,10328_LibroBAC.pdf,0,LibroBAC.pdf,230.0,La Inversión: Instrumento para Aumentar el Ahorro ¿Qué tipos de certiﬁcado de depósito existen?,21,La inversión es un instrumento para aumentar el ahorro. Qué tipos de certificado de depósito existen.,Vivian,21.0,,,,,,,,
10332,10332_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"Valores emitidos para ﬁnanciar programas de bienes inmuebles (ediﬁcios, oﬁcinas, etc.",6,Valores emitidos para financiar programas de bienes inmuebles.,Vivian,6.0,,,,,,,,
10337,10337_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"Valores emitidos para ﬁnanciar programas de ﬁnanciamiento de bienes muebles (autos, maquinaria, etc.",6,Valores emitidos para financiar programas de bienes muebles.,Vivian,6.0,,,,,,,,
10346,10346_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"Cuando se invierte en un certiﬁcado, no se puede obtener el dinero antes de la fecha de vencimiento, por lo cual es importante que al momento de deﬁnir el plazo del mismo, se tenga claro que no se va a necesitar el dinero anticipadamente.",15,"Cuando se invierte en un certificado no se puede sacar el dinero antes de la fecha de vencimiento. Por eso, debemos tener claro que no ocuparemos el dinero cuando definimos el plazo.",Vivian,15.0,,,,,,,,
10349,10349_LibroBAC.pdf,0,LibroBAC.pdf,230.0,¿Cómo se deben tomar en consideración al elegir formas de inversión y certiﬁcados de depósito?,21,Cómo se deben considerar al elegir formas de inversión y certificados de depósito.,Vivian,21.0,,,,,,,,
10351,10351_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"En todos los países existen caliﬁcadores de riesgo que pueden ayudar al inversionista en su decisión, mediante la caliﬁcación que ellos otorgan de cada uno de los emisores de certiﬁcados.",5,En todos los países hay calificadores de riesgo que ayudan al inversionista mediante la calificación dada por ellos a los emisores de certificados.,Vivian,5.0,,,,,,,,
10352,10352_LibroBAC.pdf,0,LibroBAC.pdf,230.0,El trabajo de la caliﬁcadora de riesgo es revisar la salud ﬁnanciera de las entidades y darle una caliﬁcación donde AAA es la mejor calidad y C es la menor.,13,El trabajo de la calificadora de riesgo es revisar la salud financiera de las entidades y darle una calificación donde tres A es la mejor calidad y C es la menor.,Vivian,13.0,,,,,,,,
10359,10359_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"Otra opción, es hacer un certiﬁcado desmaterializado, en cuyo caso la inversión queda anotada en los registros de la entidad ﬁnanciera y solamente el dueño del título puede cambiarlo, este tipo de títulos no pueden ser endosados a terceros.",15,Otra opción es hacer un certificado desmaterializado. Porque la inversión se registra en la institución financiera y solamente el dueño lo puede retirar.,Vivian,15.0,,,,,,,,
10362,10362_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"Debe cumplirse con los requisitos documentarios que cada entidad requiera, que como mínimo serán: Copia de la cédula de identidad, copia de un recibo de servicios públicos para comprobar el domicilio del inversionista y copia de la orden patronal o declaración de ingresos.",17,"Debemos cumplir con los documentos solicitados por cada entidad. Algunos de estos son la copia de la cédula de identidad, copia de un recibo de servicios públicos y la orden patronal o declaración de ingresos.",Vivian,17.0,,,,,,,,
10365,10365_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"No existen costos directos asociados con la inversión en certiﬁcados de las entidades, solamente en los casos en que estos se compren a través de un puesto de bolsa podrían existir comisiones de compra y/o custodia.",5,No existen costos directos a la inversión en certificados. Pueden existir comisiones cuando se compran en un puesto de bolsa.,Vivian,5.0,,,,,,,,
10370,10370_LibroBAC.pdf,0,LibroBAC.pdf,231.0,A algunos se les retiene el 8%.,14,A alguno se les retiene el ocho por ciento.,Vivian,14.0,,,,,,,,
10371,10371_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"En bancos estatales la tasa neta para depósitos a 12 meses plazo es de 8,88% en colones y 4,23% en dólares.",14,En bancos estatales la tasa neta para depósitos a doce meses es de ocho coma ochenta y ocho por ciento en colones y cuatro coma veintitres por ciento en dólares.,Vivian,14.0,,,,,,,,
10375,10375_LibroBAC.pdf,0,LibroBAC.pdf,231.0,En colones se retiene el 8% de impuesto sobre los intereses.,14,En colones se retiene el ocho por ciento de impuesto sobre los intereses.,Vivian,14.0,,,,,,,,
10376,10376_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"En bancos privados, la tasa neta a doce meses es de 10,61% en colones y 4,68 en dólares.",14,"En bancos privados, la tasa neta a doce meses es de diez como sesenta y uno por ciento en colones y cuatro coma sesenta y ocho por ciento en dólares.",Vivian,14.0,,,,,,,,
10386,10386_LibroBAC.pdf,0,LibroBAC.pdf,232.0,Valores en colones emitidos por bancos estatales y mutuales con el propósito de reﬁnanciar programas de vivienda.,6,Valores en colones emitidos por bancos estatales y mutuales para refinanciar programas de vivienda.,Vivian,6.0,,,,,,,,
10391,10391_LibroBAC.pdf,0,LibroBAC.pdf,232.0,Valores que ofrecen el Banco Central y el Gobierno que tienen tasa ﬁja.,17,Valores ofrecidos por el Banco Central y el Gobierno con tasa fija.,Vivian,17.0,,,,,,,,
10403,10403_LibroBAC.pdf,0,LibroBAC.pdf,232.0,El prospecto contiene las principales características y condiciones de las emisiones.,1,La propuesta tiene las principales características y condiciones de las emisiones.,Vivian,1.0,,,,,,,,
10405,10405_LibroBAC.pdf,0,LibroBAC.pdf,232.0,Es un fondo que se realiza con el aporte de muchos inversionistas y los recursos se destinan a la inversión en instrumentos con características preestablecidas.,17,Es un fondo realizado con el aporte de muchos inversionistas. El dinero se destina a la inversión en instrumentos con características preestablecidas.,Vivian,17.0,,,,,,,,
10415,10415_LibroBAC.pdf,0,LibroBAC.pdf,232.0,La diferencia es que sólo se pueden adquirir por Internet.,6,La diferencia es que solo se adquieren por internet.,Vivian,6.0,,,,,,,,
10418,10418_LibroBAC.pdf,0,LibroBAC.pdf,232.0,m) Bonos del Tesoro de EE.,13,Bonos del Tesoro de Estados Unidos.,Vivian,13.0,,,,,,,,
10423,10423_LibroBAC.pdf,0,LibroBAC.pdf,232.0,"El 26 de enero, el rendimiento bruto, a seis meses, era de 5,17%.",14,El rendimiento bruto a seis meses era de cinco coma diecisiete por ciento para el veintiseis de enero.,Vivian,14.0,,,,,,,,
10425,10425_LibroBAC.pdf,0,LibroBAC.pdf,232.0,Los valores a más de un año plazo que emiten los Gobiernos.,17,Los valores a más de una año emitidos por los Gobiernos.,Vivian,17.0,,,,,,,,
10426,10426_LibroBAC.pdf,0,LibroBAC.pdf,232.0,También se les llama bonos soberanos.,6,También llamados bonos soberanos.,Vivian,6.0,,,,,,,,
10430,10430_LibroBAC.pdf,0,LibroBAC.pdf,233.0,"En dicho Registro se encuentran Puestos de Bolsa, Agentes de Bolsa, Sociedades Administradoras de Fondos de Inversión, Custodios, Bancos Estatales y Privados, Entidades Emisoras, Fideicomisos, Grupos Financieros y otras entidades.",6,"En este Registro están Puestos de bolsa, Agentes de bolsa, Sociedades administardoras de fondos de inversión, Custodios, Bancos estatales y privados, Entidades emisoras, Fideicomisos, Grupos financieros y otros.",Vivian,6.0,,,,,,,,
225,225_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,13.0,¿Te sobró dinero a fin de mes?,21,Te sobró dinero a fin de mes.,Vivian,21.0,,,,,,,,
226,226_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,13.0,"Si es así, ¡genial!",21,"Si es así, genial.",Vivian,21.0,,,,,,,,
229,229_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,13.0,"Pero, ¿qué pasa si tus gastos son mayores que tus ingresos?",21,Qué pasa cuando tus gastos son mayores que tus ingresos.,Vivian,21.0,,,,,,,,
230,230_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,13.0,A cualquiera puede pasarle de vez en cuando.,5,A cualquiera le puede pasar.,Vivian,5.0,,,,,,,,
239,239_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,13.0,Conseguir un segundo empleo o hacer trabajos como autónomo.,5,Conseguir un segundo empleo o hacer trabajos autónomos.,Vivian,5.0,,,,,,,,
243,243_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,13.0,Veremos esta opción más adelante en la segunda parte.,5,Veremos esta opción en la segunda parte.,Vivian,5.0,,,,,,,,
255,255_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,¿Cuáles son las ventajas de usar crédito?,21,Cuáles son las ventajas de usar crédito.16,Vivian,21.0,,,,,,,,
258,258_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,"Y, por supuesto, el crédito puede servir como una reserva indispensable en situaciones de emergencia.",5,"Por supuesto, el crédito sirve como una reserva importante en situaciones de emergencia.",Vivian,5.0,,,,,,,,
259,259_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,"Tener solvencia, en particular si eres joven, te abrirá las puertas hacia tu futuro.",16,Tener solvencia te abrirá las puertas hacia el futuro.,Vivian,16.0,,,,,,,,
261,261_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,Pero tienes que elegir el crédito de forma inteligente.,6,Debes elegir el crédito inteligentemente.,Vivian,6.0,,,,,,,,
262,262_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,"Antes de solicitar un crédito, asegúrate de saber cuáles son las tasas de interés y los costos.",6,Antes de solicitar un crédito debes saber las tasas de interés y los costos.,Vivian,6.0,,,,,,,,
264,264_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,Algunas tarjetas de crédito cobran intereses del 25 por ciento o más.,14,Algunas tarjetas de crédito cobran el veinticinco por ciento o más de intereses.,Vivian,14.0,,,,,,,,
266,266_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,"El costo que pagas por usar la tarjeta de crédito incluye los intereses, los costos y las multas.",17,"El costo pagado por usar la tarjeta de crédito incluye los intereses, costos y las multas.",Vivian,17.0,,,,,,,,
268,268_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,14.0,"El cargo financiero también se expresa como la tasa de interés anual (APR, por su sigla en inglés).",5,El cargo financiero también se conoce como la tasa de interés anual.,Vivian,5.0,,,,,,,,
281,281_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,15.0,Un informe crediticio es un registro que contiene la forma en que pagaste tus deudas con la tarjeta de crédito y otros préstamos a lo largo del tiempo.,17,Un informe crediticio contiene la forma de pago de tus deudas con la tarjeta de crédito y otros préstamos en el tiempo.,Vivian,17.0,,,,,,,,
286,286_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,15.0,"Pide un informe crediticio
La mejor manera de saber qué dice tu informe crediticio es pedir uno y revisarlo atentamente.",5,Pide un informe crediticio porque es la mejor manera de conocerlo.,Vivian,5.0,,,,,,,,
287,287_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,15.0,"Una vez al año, tienes derecho a obtener gratis el informe crediticio de cada una de las tres agencias de informes crediticios que hay en el país: Equifax, Experian y TransUnion.",17,"Una vez al año, puedes pedir el informe crediticio en cada una de las tres agencias del país: Equifax, Experian y TransUnion.",Vivian,17.0,,,,,,,,
296,296_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,15.0,"Cuando pidas un informe, ten a la mano tu número de Seguro Social, fecha de nacimiento, tu dirección actual y las anteriores (de los últimos cinco años) y el nombre de soltera, si corresponde.",5,"Para pedir un informe necesitas tu número de Seguro Social, fecha de nacimiento, dirección actual y anteriores y el nombre de soltera si corresponde.",Vivian,5.0,,,,,,,,
303,303_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,16.0,La mala noticia es que el proceso para corregir los errores requiere paciencia y perseverancia.,5,Pero ese proceso requiere paciencia y perseverancia.,Vivian,5.0,,,,,,,,
307,307_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,16.0,Sigue las instrucciones que se indican en el informe crediticio para comunicarle a la agencia de informes correspondiente que hay un error.,17,Sigue las instrucciones indicadas en el informe crediticio para comunicarle el error a la agencia.,Vivian,17.0,,,,,,,,
312,312_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,16.0,"Si es necesario que aportes más información para corregir el error, la agencia de informes crediticios te dirá qué debes enviar.",5,La agencia de informes crediticios te dirá si falta información para corregir el error.,Vivian,5.0,,,,,,,,
314,314_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,16.0,"Si registraste bien tu información, será mucho más fácil demostrar la existencia del error.",6,"Si registraste bien tu información, demostrarás fácilmente el error.",Vivian,6.0,,,,,,,,
316,316_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,16.0,También puede ser una buena idea explicar el problema en una breve carta.,6,También puedes explicar el error en una carta.,Vivian,6.0,,,,,,,,
318,318_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,16.0,"Como parte de la investigación, la agencia consultará al acreedor vinculado a la información que se cuestiona.",17,"Como parte de la investigación, la agencia consultará al acreedor la información cuestionada.",Vivian,17.0,,,,,,,,
325,325_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,"Además, usar la tarjeta de crédito hace que endeudarse sea más fácil.",6,"Además, usar la tarjeta facilita las deudas.",Vivian,6.0,,,,,,,,
326,326_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,"Entonces, ¿por qué usar una tarjeta de crédito?",21,"Entonces, por qué usar tarjeta de crédito.",Vivian,21.0,,,,,,,,
327,327_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,Las tarjetas de crédito son prácticas y son mucho más seguras que usar efectivo.,5,Las tarjetas de crédito son prácticas y más seguras que el efectivo.,Vivian,5.0,,,,,,,,
329,329_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,"Algunos tipos de compras, por ejemplo, pasajes en aerolíneas, alquiler de autos, reservas de hotel y la compra de artículos por Internet pueden exigir el uso de una tarjeta de crédito o débito.",5,Algunos tipos de compras exigen el uso de una tarjeta de crédito o débito.,Vivian,5.0,,,,,,,,
330,330_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,"La tarjeta de crédito también te ayuda a pagar gastos de emergencia, por ejemplo, reparaciones del auto, que pueden costar más dinero del que tienes en tu cuenta de cheques.",5,La tarjeta de crédito también ayuda a pagar gastos de emergencia.,Vivian,5.0,,,,,,,,
332,332_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,Tienes que pedir prestado para demostrar que puedes hacerlo de forma responsable.,6,Pides prestado para demostrar que lo haces responsablemente.,Vivian,6.0,,,,,,,,
334,334_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,Comenzarás a crear el historial que aparecerá en tu informe crediticio.,5,Crearás tu historial crediticio.,Vivian,5.0,,,,,,,,
335,335_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,Este tema se analizará en profundidad en las páginas siguientes.,5,Este tema se analizará en las siguientes páginas.,Vivian,5.0,,,,,,,,
336,336_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,"Por eso, si tienes los ingresos para pagar lo que pediste prestado, y solo en ese caso, puedes evaluar la posibilidad de solicitar una tarjeta de crédito.",5,Pide tarjeta de crédito solo si puedes pagar el dinero usado.,Vivian,5.0,,,,,,,,
337,337_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,Asegúrate de averiguar qué tarjeta ofrece las mejores condiciones.,6,Averigua cuál tarjeta ofrece mejores condiciones.,Vivian,6.0,,,,,,,,
338,338_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,Las tasas de interés varían enormemente y hasta uno o dos puntos de porcentaje pueden hacer una gran diferencia.,5,Las tasas de interés varían mucho.,Vivian,5.0,,,,,,,,
339,339_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,¿Te acuerdas de la historia de Sal?,21,Recuerda la historia de Sal.,Vivian,21.0,,,,,,,,
343,343_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,Quería el mejor y gastó $1000.,14,Quería el mejor y gastó mil dólares.,Vivian,14.0,,,,,,,,
346,346_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,No buscó otra que cobrara una tasa más baja.,6,No buscó otra con una tasa más baja.,Vivian,6.0,,,,,,,,
352,352_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,17.0,"Si necesitas una tarjeta de crédito, asegúrate de buscar una que cobre una tasa de interés baja.",6,"Si necesitas una tarjeta de crédito, busca una con la tasa de interés baja.",Vivian,6.0,,,,,,,,
356,356_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,"Si recién estás comenzando, evalúa usar una tarjeta de crédito con garantía, en la que debes depositar dinero en tu cuenta por adelantado.",5,"Si estás comenzando, usa una tarjeta con garantía.En esta depositas dinero por adelantado.",Vivian,5.0,,,,,,,,
359,359_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,"Así, no tendrás sor  presas cuando llegue el estado de cuenta de la tarjeta.",6,Así no te sosprenderás cuando llegue el estado de cuenta.,Vivian,6.0,,,,,,,,
361,361_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,Ahorra para los gastos de mayor valor en vez de pagarlos con la tarjeta.,5,Ahorra para los gastos de mayor valor.,Vivian,5.0,,,,,,,,
364,364_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,Paga el estado de cuenta de la tarjeta no bien lo recibas.,1,Paga el estado de cuenta apenas lo recibas.,Vivian,1.0,,,,,,,,
366,366_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,Paga el saldo total todos los meses.,6,Paga el saldo total mensualmente.,Vivian,6.0,,,,,,,,
367,367_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,"Si decides no pagar la totalidad del saldo, siempre paga un monto mayor al monto mínimo.",6,"Cuando no pagues el saldo total, paga un monto mayor al mínimo.",Vivian,6.0,,,,,,,,
368,368_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,"Si el saldo comienza a aumentar y supera lo que puedes pagar al mes, deja de usar la tarjeta.",6,Deja de usar la tarjeta cuando el saldo aumenta y supera lo que puedes pagar al mes.,Vivian,6.0,,,,,,,,
369,369_LibroNEFE_Sincopyright.pdf,0,LibroNEFE_Sincopyright.pdf,18.0,Deja la tarjeta en casa para evitar la tentación de usarla.,5,Evita el uso de la tarjeta.,Vivian,5.0,,,,,,,,
